invoice_no,customer_id,gender,age,category,quantity,price,payment_method,invoice_date,shopping_mall,price_eur,total
I212238,C225568,Male,68,Cosmetics,3,121.98,Debit_Card,28/05/2021,ISTINYE_PARK,12.2,365.94
I182051,C215252,Female,43,Toys,2,71.68,Cash,8/12/2021,MALL_OF_ISTANBUL,7.17,143.36
I573721,C187664,Male,64,Clothing,1,300.08,Credit_Card,11/6/2021,METROCITY,30.01,300.08
I130486,C888893,Female,69,Food & Beverage,3,15.69,Cash,12/1/2022,METROCITY,1.57,47.07
I173855,C840541,Female,32,Clothing,3,900.24,Debit_Card,3/8/2022,ISTINYE_PARK,90.02,2700.7200000000003
I150796,C427805,Male,68,Food & Beverage,1,5.23,Cash,13/10/2021,METROCITY,0.52,5.23
I303821,C304219,Female,32,Cosmetics,3,121.98,Cash,22/02/2023,METROCITY,12.2,365.94
I167812,C166392,Male,37,Clothing,3,900.24,Cash,6/7/2022,ISTINYE_PARK,90.02,2700.7200000000003
I208025,C703279,Female,38,Cosmetics,2,81.32,Credit_Card,18/07/2021,KANYON,8.13,162.64
I408356,C169950,Male,25,Cosmetics,1,40.66,Cash,5/4/2022,KANYON,4.07,40.66
I252481,C321853,Female,21,Clothing,1,300.08,Debit_Card,17/09/2021,KANYON,30.01,300.08
I130960,C225126,Female,28,Cosmetics,4,162.64,Debit_Card,17/12/2022,KANYON,16.26,650.56
I139583,C193614,Male,38,Toys,5,179.2,Cash,27/08/2022,MALL_OF_ISTANBUL,17.92,896.0
I245331,C409822,Female,29,Cosmetics,1,40.66,Cash,22/06/2022,KANYON,4.07,40.66
I211772,C227725,Female,51,Shoes,3,1800.51,Credit_Card,22/05/2022,ZORLU_CENTER,180.05,5401.53
I697868,C712521,Male,44,Clothing,3,900.24,Cash,6/1/2022,VIAPORT_OUTLET,90.02,2700.7200000000003
I247498,C139213,Female,43,Clothing,1,300.08,Credit_Card,28/01/2022,MALL_OF_ISTANBUL,30.01,300.08
I785035,C293895,Female,46,Toys,3,107.52,Cash,11/2/2022,KANYON,10.75,322.56
I179092,C385639,Female,21,Clothing,4,1200.32,Credit_Card,1/7/2021,CEVAHIR_AVM,120.03,4801.28
I139226,C295365,Female,18,Books,4,60.6,Cash,27/06/2021,METROCITY,6.06,242.4
I101407,C323409,Female,32,Clothing,5,1500.4,Cash,16/07/2022,VIAPORT_OUTLET,150.04,7502.0
I115108,C255034,Female,26,Food & Beverage,1,5.23,Cash,20/01/2023,ZORLU_CENTER,0.52,5.23
I653792,C466303,Female,65,Clothing,3,900.24,Credit_Card,23/08/2021,MALL_OF_ISTANBUL,90.02,2700.7200000000003
I182446,C103460,Female,48,Shoes,3,1800.51,Credit_Card,27/08/2021,MALL_OF_ISTANBUL,180.05,5401.53
I606177,C315642,Male,19,Cosmetics,3,121.98,Credit_Card,8/7/2022,EMAAR_SQUARE_MALL,12.2,365.94
I437721,C182684,Male,20,Clothing,5,1500.4,Debit_Card,7/10/2022,MALL_OF_ISTANBUL,150.04,7502.0
I330312,C299398,Female,23,Souvenir,5,58.65,Debit_Card,2/8/2022,METROCITY,5.87,293.25
I360259,C329229,Female,28,Clothing,1,300.08,Cash,5/10/2021,CEVAHIR_AVM,30.01,300.08
I295489,C998419,Female,64,Toys,1,35.84,Debit_Card,7/7/2022,METROPOL_AVM,3.58,35.84
I218732,C195045,Female,49,Toys,4,143.36,Cash,11/5/2021,MALL_OF_ISTANBUL,14.34,573.44
I895212,C172138,Female,69,Technology,5,5250,Credit_Card,18/04/2021,ISTINYE_PARK,525.0,26250.0
I124111,C997721,Female,35,Clothing,4,1200.32,Credit_Card,24/01/2023,ISTINYE_PARK,120.03,4801.28
I102797,C129206,Male,52,Cosmetics,2,81.32,Credit_Card,12/1/2023,MALL_OF_ISTANBUL,8.13,162.64
I306999,C548138,Male,49,Food & Beverage,1,5.23,Cash,16/07/2021,METROPOL_AVM,0.52,5.23
I143799,C192356,Male,41,Clothing,2,600.16,Cash,8/1/2022,CEVAHIR_AVM,60.02,1200.32
I322035,C676515,Male,35,Toys,1,35.84,Cash,18/04/2021,MALL_OF_ISTANBUL,3.58,35.84
I130522,C160080,Female,68,Cosmetics,3,121.98,Credit_Card,2/11/2022,MALL_OF_ISTANBUL,12.2,365.94
I131845,C869921,Male,31,Books,4,60.6,Debit_Card,11/1/2023,METROCITY,6.06,242.4
I142442,C816291,Female,51,Cosmetics,1,40.66,Cash,5/7/2022,MALL_OF_ISTANBUL,4.07,40.66
I180449,C322904,Male,42,Shoes,4,2400.68,Debit_Card,3/10/2021,MALL_OF_ISTANBUL,240.07,9602.72
I293325,C729211,Male,52,Clothing,4,1200.32,Cash,1/3/2023,METROCITY,120.03,4801.28
I306357,C190457,Male,60,Cosmetics,5,203.3,Debit_Card,1/12/2022,KANYON,20.33,1016.5
I216919,C262706,Female,53,Shoes,4,2400.68,Credit_Card,26/02/2021,MALL_OF_ISTANBUL,240.07,9602.72
I195550,C252977,Female,50,Clothing,1,300.08,Cash,24/02/2021,METROPOL_AVM,30.01,300.08
I920219,C305471,Male,30,Cosmetics,1,40.66,Credit_Card,6/12/2022,ISTINYE_PARK,4.07,40.66
I279194,C365023,Female,67,Souvenir,3,35.19,Cash,24/12/2021,KANYON,3.52,105.57
I222058,C260623,Male,54,Food & Beverage,3,15.69,Cash,28/05/2022,METROCITY,1.57,47.07
I143675,C756888,Female,40,Clothing,3,900.24,Cash,4/3/2021,METROCITY,90.02,2700.7200000000003
I164367,C338927,Female,30,Shoes,4,2400.68,Debit_Card,10/7/2021,METROPOL_AVM,240.07,9602.72
I523110,C216837,Male,46,Cosmetics,1,40.66,Credit_Card,19/03/2022,METROCITY,4.07,40.66
I282576,C249166,Female,56,Food & Beverage,1,5.23,Credit_Card,15/03/2022,MALL_OF_ISTANBUL,0.52,5.23
I236628,C679696,Female,26,Food & Beverage,5,26.15,Credit_Card,24/06/2021,METROPOL_AVM,2.62,130.75
I740012,C123262,Female,41,Clothing,1,300.08,Cash,3/12/2021,MALL_OF_ISTANBUL,30.01,300.08
I375151,C106498,Male,29,Clothing,1,300.08,Credit_Card,5/2/2022,MALL_OF_ISTANBUL,30.01,300.08
I145129,C867854,Female,55,Cosmetics,5,203.3,Credit_Card,15/01/2021,MALL_OF_ISTANBUL,20.33,1016.5
I280705,C174788,Male,52,Clothing,2,600.16,Cash,5/8/2022,METROCITY,60.02,1200.32
I316951,C648744,Female,56,Technology,1,1050,Cash,11/1/2023,ISTINYE_PARK,105.0,1050.0
I545214,C487732,Male,27,Clothing,5,1500.4,Cash,28/11/2021,KANYON,150.04,7502.0
I957214,C195773,Female,51,Shoes,1,600.17,Credit_Card,21/10/2022,MALL_OF_ISTANBUL,60.02,600.17
I225591,C243147,Male,68,Clothing,1,300.08,Credit_Card,30/06/2022,METROPOL_AVM,30.01,300.08
I859678,C220161,Male,23,Clothing,3,900.24,Cash,9/10/2022,MALL_OF_ISTANBUL,90.02,2700.7200000000003
I155811,C356934,Male,30,Shoes,1,600.17,Cash,6/12/2021,ZORLU_CENTER,60.02,600.17
I334975,C125741,Male,56,Souvenir,5,58.65,Credit_Card,8/6/2022,VIAPORT_OUTLET,5.87,293.25
I263560,C275015,Female,68,Souvenir,3,35.19,Credit_Card,6/3/2023,EMAAR_SQUARE_MALL,3.52,105.57
I234766,C291934,Female,48,Clothing,3,900.24,Cash,15/08/2022,KANYON,90.02,2700.7200000000003
I564997,C103860,Female,19,Cosmetics,3,121.98,Cash,23/06/2021,METROPOL_AVM,12.2,365.94
I247876,C156719,Female,31,Toys,4,143.36,Credit_Card,24/02/2023,VIAPORT_OUTLET,14.34,573.44
I439132,C228650,Male,23,Shoes,2,1200.34,Debit_Card,8/2/2022,METROCITY,120.03,2400.68
I205489,C188169,Female,41,Clothing,4,1200.32,Debit_Card,12/12/2022,KANYON,120.03,4801.28
I152658,C321620,Female,33,Technology,4,4200,Debit_Card,12/12/2022,METROPOL_AVM,420.0,16800.0
I601755,C262325,Male,26,Shoes,1,600.17,Debit_Card,26/12/2021,METROCITY,60.02,600.17
I303405,C945257,Male,47,Clothing,4,1200.32,Credit_Card,16/01/2022,CEVAHIR_AVM,120.03,4801.28
I140922,C238543,Female,44,Cosmetics,5,203.3,Debit_Card,11/7/2022,ZORLU_CENTER,20.33,1016.5
I308853,C268420,Female,44,Clothing,3,900.24,Cash,15/10/2022,MALL_OF_ISTANBUL,90.02,2700.7200000000003
I295823,C168938,Female,26,Toys,4,143.36,Cash,24/02/2021,MALL_OF_ISTANBUL,14.34,573.44
I262817,C165129,Female,34,Clothing,3,900.24,Debit_Card,8/3/2022,MALL_OF_ISTANBUL,90.02,2700.7200000000003
I249615,C356723,Male,21,Toys,3,107.52,Credit_Card,7/1/2023,ISTINYE_PARK,10.75,322.56
I271805,C164998,Female,49,Technology,5,5250,Credit_Card,19/02/2021,KANYON,525.0,26250.0
I300455,C239208,Female,26,Clothing,1,300.08,Cash,28/09/2021,ZORLU_CENTER,30.01,300.08
I143454,C276534,Male,40,Food & Beverage,5,26.15,Cash,5/5/2022,ISTINYE_PARK,2.62,130.75
I316129,C240069,Female,63,Clothing,5,1500.4,Credit_Card,24/06/2022,MALL_OF_ISTANBUL,150.04,7502.0
I375917,C235396,Male,42,Food & Beverage,5,26.15,Cash,8/1/2021,METROCITY,2.62,130.75
I286344,C141499,Male,46,Shoes,2,1200.34,Credit_Card,22/02/2021,KANYON,120.03,2400.68
I258626,C536214,Female,54,Food & Beverage,4,20.92,Credit_Card,30/10/2022,MALL_OF_ISTANBUL,2.09,83.68
I285938,C836807,Female,68,Toys,4,143.36,Credit_Card,15/07/2022,MALL_OF_ISTANBUL,14.34,573.44
I250468,C454991,Male,27,Books,3,45.45,Debit_Card,27/12/2022,KANYON,4.55,136.35000000000002
I223786,C102550,Female,30,Clothing,5,1500.4,Credit_Card,19/09/2021,METROCITY,150.04,7502.0
I309231,C233720,Female,27,Toys,5,179.2,Debit_Card,31/01/2022,METROPOL_AVM,17.92,896.0
I262074,C159447,Female,59,Cosmetics,2,81.32,Debit_Card,22/01/2023,CEVAHIR_AVM,8.13,162.64
I188647,C265961,Male,21,Cosmetics,3,121.98,Cash,30/03/2022,METROCITY,12.2,365.94
I294665,C178738,Female,26,Food & Beverage,3,15.69,Cash,6/11/2022,KANYON,1.57,47.07
I619163,C221549,Male,36,Shoes,2,1200.34,Credit_Card,6/6/2022,KANYON,120.03,2400.68
I269944,C205868,Male,66,Food & Beverage,2,10.46,Debit_Card,28/01/2021,FORUM_ISTANBUL,1.05,20.92
I871284,C425520,Female,59,Clothing,4,1200.32,Cash,5/3/2022,KANYON,120.03,4801.28
I206742,C286432,Female,23,Cosmetics,3,121.98,Credit_Card,17/01/2021,MALL_OF_ISTANBUL,12.2,365.94
I869191,C807338,Female,68,Clothing,3,900.24,Cash,2/2/2022,MALL_OF_ISTANBUL,90.02,2700.7200000000003
I284616,C435787,Male,49,Food & Beverage,2,10.46,Cash,19/04/2021,MALL_OF_ISTANBUL,1.05,20.92
I221585,C132045,Male,26,Cosmetics,1,40.66,Cash,20/06/2021,CEVAHIR_AVM,4.07,40.66
I324457,C697202,Female,32,Toys,4,143.36,Credit_Card,27/07/2022,KANYON,14.34,573.44
I303264,C108485,Male,63,Shoes,2,1200.34,Debit_Card,11/6/2022,ISTINYE_PARK,120.03,2400.68
I896934,C239554,Male,64,Food & Beverage,3,15.69,Cash,19/09/2021,ISTINYE_PARK,1.57,47.07
I209369,C212573,Male,61,Food & Beverage,4,20.92,Cash,11/2/2022,KANYON,2.09,83.68
I178451,C118850,Male,36,Technology,4,4200,Debit_Card,6/3/2023,ISTINYE_PARK,420.0,16800.0
I230541,C260833,Female,45,Cosmetics,1,40.66,Debit_Card,23/11/2021,MALL_OF_ISTANBUL,4.07,40.66
I832274,C221095,Male,35,Clothing,4,1200.32,Credit_Card,12/5/2021,MALL_OF_ISTANBUL,120.03,4801.28
I293733,C791351,Male,31,Cosmetics,3,121.98,Credit_Card,2/7/2022,CEVAHIR_AVM,12.2,365.94
I750844,C258618,Female,18,Food & Beverage,4,20.92,Credit_Card,6/8/2022,CEVAHIR_AVM,2.09,83.68
I459844,C296743,Male,58,Technology,4,4200,Cash,21/05/2022,MALL_OF_ISTANBUL,420.0,16800.0
I253747,C232794,Male,51,Clothing,2,600.16,Credit_Card,21/03/2021,ISTINYE_PARK,60.02,1200.32
I299220,C204223,Male,35,Shoes,2,1200.34,Cash,1/2/2022,KANYON,120.03,2400.68
I294312,C316554,Female,45,Clothing,2,600.16,Cash,21/07/2021,CEVAHIR_AVM,60.02,1200.32
I333641,C103780,Female,19,Shoes,4,2400.68,Debit_Card,2/8/2022,METROCITY,240.07,9602.72
I112742,C527215,Female,60,Shoes,5,3000.85,Cash,26/12/2021,ISTINYE_PARK,300.09,15004.25
I870990,C328062,Female,19,Cosmetics,2,81.32,Credit_Card,22/04/2022,KANYON,8.13,162.64
I308160,C288873,Male,48,Food & Beverage,5,26.15,Debit_Card,18/01/2023,MALL_OF_ISTANBUL,2.62,130.75
I137941,C116423,Male,24,Clothing,1,300.08,Credit_Card,15/04/2021,ZORLU_CENTER,30.01,300.08
I325399,C214301,Female,39,Food & Beverage,5,26.15,Cash,24/04/2022,MALL_OF_ISTANBUL,2.62,130.75
I136982,C133381,Female,56,Books,1,15.15,Debit_Card,4/9/2022,METROCITY,1.52,15.15
I188227,C336050,Female,35,Souvenir,1,11.73,Cash,13/05/2021,ISTINYE_PARK,1.17,11.73
I326267,C194367,Male,62,Food & Beverage,2,10.46,Cash,14/11/2022,KANYON,1.05,20.92
I108119,C529328,Female,41,Clothing,3,900.24,Debit_Card,7/7/2021,KANYON,90.02,2700.7200000000003
I913663,C131095,Male,46,Technology,4,4200,Cash,3/4/2022,METROCITY,420.0,16800.0
I171670,C160403,Male,26,Clothing,4,1200.32,Cash,16/10/2022,ZORLU_CENTER,120.03,4801.28
I135715,C251636,Male,42,Clothing,5,1500.4,Credit_Card,12/3/2022,METROPOL_AVM,150.04,7502.0
I129203,C107777,Male,24,Clothing,4,1200.32,Debit_Card,9/1/2022,METROPOL_AVM,120.03,4801.28
I465844,C261004,Male,25,Shoes,3,1800.51,Cash,30/03/2022,METROCITY,180.05,5401.53
I199448,C214795,Female,50,Cosmetics,2,81.32,Credit_Card,20/04/2022,KANYON,8.13,162.64
I208405,C113403,Male,34,Cosmetics,1,40.66,Cash,5/3/2023,ISTINYE_PARK,4.07,40.66
I953699,C152807,Male,46,Books,3,45.45,Cash,8/2/2023,CEVAHIR_AVM,4.55,136.35000000000002
I223075,C998330,Female,53,Food & Beverage,3,15.69,Cash,31/01/2022,METROPOL_AVM,1.57,47.07
I810838,C330823,Male,21,Clothing,4,1200.32,Cash,9/10/2022,ISTINYE_PARK,120.03,4801.28
I469638,C174700,Female,29,Clothing,2,600.16,Debit_Card,6/5/2022,KANYON,60.02,1200.32
I213580,C328426,Female,67,Souvenir,3,35.19,Credit_Card,28/04/2021,KANYON,3.52,105.57
I178756,C168400,Male,31,Clothing,3,900.24,Credit_Card,23/09/2021,METROCITY,90.02,2700.7200000000003
I745203,C337824,Female,40,Toys,2,71.68,Cash,25/01/2023,KANYON,7.17,143.36
I284689,C225574,Male,50,Shoes,3,1800.51,Debit_Card,1/4/2021,VIAPORT_OUTLET,180.05,5401.53
I336067,C204185,Female,43,Cosmetics,4,162.64,Debit_Card,8/6/2021,KANYON,16.26,650.56
I595893,C696083,Female,56,Shoes,2,1200.34,Credit_Card,12/12/2021,FORUM_ISTANBUL,120.03,2400.68
I765933,C158338,Female,58,Clothing,3,900.24,Cash,29/01/2022,EMAAR_SQUARE_MALL,90.02,2700.7200000000003
I307188,C175780,Male,25,Shoes,3,1800.51,Cash,27/05/2021,CEVAHIR_AVM,180.05,5401.53
I244770,C101770,Female,64,Food & Beverage,1,5.23,Cash,23/06/2021,ZORLU_CENTER,0.52,5.23
I447286,C269119,Female,25,Clothing,3,900.24,Cash,25/07/2022,ISTINYE_PARK,90.02,2700.7200000000003
I295814,C247014,Male,38,Shoes,1,600.17,Cash,8/12/2021,METROCITY,60.02,600.17
I449610,C156116,Female,52,Cosmetics,3,121.98,Cash,28/05/2022,MALL_OF_ISTANBUL,12.2,365.94
I212657,C287376,Male,38,Clothing,2,600.16,Credit_Card,19/05/2022,METROCITY,60.02,1200.32
I321249,C202176,Male,31,Clothing,5,1500.4,Credit_Card,9/9/2022,METROCITY,150.04,7502.0
I170584,C289276,Male,65,Clothing,4,1200.32,Credit_Card,25/03/2021,VIAPORT_OUTLET,120.03,4801.28
I122933,C212898,Female,68,Toys,2,71.68,Credit_Card,14/05/2021,METROCITY,7.17,143.36
I217334,C117229,Female,40,Clothing,4,1200.32,Cash,6/9/2022,METROPOL_AVM,120.03,4801.28
I250092,C168121,Male,63,Cosmetics,5,203.3,Credit_Card,5/2/2022,METROCITY,20.33,1016.5
I113071,C820988,Male,32,Technology,4,4200,Cash,15/11/2021,MALL_OF_ISTANBUL,420.0,16800.0
I122110,C201853,Female,24,Cosmetics,4,162.64,Credit_Card,29/12/2021,KANYON,16.26,650.56
I242856,C114003,Female,49,Shoes,2,1200.34,Debit_Card,1/9/2021,KANYON,120.03,2400.68
I291441,C126268,Male,52,Clothing,2,600.16,Debit_Card,22/08/2021,ZORLU_CENTER,60.02,1200.32
I241579,C867414,Female,49,Clothing,1,300.08,Credit_Card,30/04/2021,EMAAR_SQUARE_MALL,30.01,300.08
I295675,C151833,Male,21,Cosmetics,5,203.3,Credit_Card,19/09/2022,CEVAHIR_AVM,20.33,1016.5
I273784,C178552,Female,69,Clothing,5,1500.4,Debit_Card,27/04/2022,METROCITY,150.04,7502.0
I313022,C226111,Female,51,Clothing,5,1500.4,Cash,25/10/2021,METROCITY,150.04,7502.0
I131437,C281329,Female,20,Clothing,3,900.24,Credit_Card,28/09/2022,METROPOL_AVM,90.02,2700.7200000000003
I935924,C551953,Male,62,Cosmetics,2,81.32,Debit_Card,31/12/2022,MALL_OF_ISTANBUL,8.13,162.64
I462565,C246040,Female,59,Clothing,1,300.08,Cash,4/6/2021,MALL_OF_ISTANBUL,30.01,300.08
I217082,C258581,Female,19,Cosmetics,4,162.64,Credit_Card,10/5/2021,METROCITY,16.26,650.56
I265576,C338257,Female,67,Clothing,5,1500.4,Credit_Card,25/08/2022,KANYON,150.04,7502.0
I278707,C274555,Female,26,Cosmetics,2,81.32,Cash,27/09/2022,METROCITY,8.13,162.64
I286056,C128424,Female,48,Toys,5,179.2,Cash,26/01/2023,ISTINYE_PARK,17.92,896.0
I327667,C204657,Male,59,Clothing,5,1500.4,Cash,30/01/2023,MALL_OF_ISTANBUL,150.04,7502.0
I291337,C117858,Female,32,Clothing,3,900.24,Credit_Card,5/5/2022,MALL_OF_ISTANBUL,90.02,2700.7200000000003
I326806,C588425,Female,62,Cosmetics,3,121.98,Cash,16/08/2021,METROPOL_AVM,12.2,365.94
I278774,C467417,Male,65,Cosmetics,1,40.66,Cash,25/03/2021,ISTINYE_PARK,4.07,40.66
I792781,C321171,Male,57,Food & Beverage,3,15.69,Debit_Card,11/1/2021,KANYON,1.57,47.07
I520559,C287126,Female,38,Clothing,2,600.16,Debit_Card,3/4/2022,METROCITY,60.02,1200.32
I116969,C157048,Female,39,Toys,2,71.68,Cash,23/06/2022,CEVAHIR_AVM,7.17,143.36
I208665,C303608,Male,24,Clothing,2,600.16,Debit_Card,20/09/2022,KANYON,60.02,1200.32
I449331,C138497,Female,31,Clothing,2,600.16,Debit_Card,15/01/2022,MALL_OF_ISTANBUL,60.02,1200.32
I200283,C151139,Female,68,Clothing,3,900.24,Debit_Card,8/8/2022,ZORLU_CENTER,90.02,2700.7200000000003
I209485,C234554,Male,65,Clothing,2,600.16,Cash,11/9/2021,MALL_OF_ISTANBUL,60.02,1200.32
I217164,C187053,Female,54,Cosmetics,2,81.32,Credit_Card,26/01/2023,MALL_OF_ISTANBUL,8.13,162.64
I255337,C253050,Female,63,Clothing,4,1200.32,Credit_Card,16/05/2022,ISTINYE_PARK,120.03,4801.28
I575341,C256256,Male,65,Clothing,2,600.16,Debit_Card,6/10/2021,MALL_OF_ISTANBUL,60.02,1200.32
I300145,C119603,Male,20,Toys,4,143.36,Cash,24/10/2022,MALL_OF_ISTANBUL,14.34,573.44
I290138,C311342,Male,48,Cosmetics,4,162.64,Cash,14/07/2021,FORUM_ISTANBUL,16.26,650.56
I281506,C238084,Female,63,Cosmetics,2,81.32,Credit_Card,26/08/2021,ZORLU_CENTER,8.13,162.64
I200576,C187675,Female,53,Clothing,1,300.08,Credit_Card,24/01/2021,FORUM_ISTANBUL,30.01,300.08
I458875,C208604,Male,46,Clothing,2,600.16,Debit_Card,30/03/2021,METROCITY,60.02,1200.32
I305866,C234835,Female,48,Clothing,5,1500.4,Credit_Card,19/03/2022,METROCITY,150.04,7502.0
I155420,C179905,Female,40,Food & Beverage,4,20.92,Cash,9/1/2022,ISTINYE_PARK,2.09,83.68
I389499,C233444,Female,66,Food & Beverage,5,26.15,Cash,27/05/2021,KANYON,2.62,130.75
I293350,C112913,Male,36,Cosmetics,1,40.66,Credit_Card,17/09/2022,MALL_OF_ISTANBUL,4.07,40.66
I119425,C152722,Male,60,Clothing,3,900.24,Debit_Card,24/02/2022,MALL_OF_ISTANBUL,90.02,2700.7200000000003
I708012,C657171,Male,63,Clothing,4,1200.32,Debit_Card,26/06/2022,ISTINYE_PARK,120.03,4801.28
I424874,C123223,Female,42,Books,2,30.3,Cash,23/02/2023,MALL_OF_ISTANBUL,3.03,60.6
I195685,C277004,Male,60,Food & Beverage,3,15.69,Credit_Card,18/07/2021,EMAAR_SQUARE_MALL,1.57,47.07
I896354,C302506,Female,29,Shoes,2,1200.34,Credit_Card,24/11/2022,METROCITY,120.03,2400.68
I106139,C226135,Male,22,Cosmetics,5,203.3,Credit_Card,19/05/2022,CEVAHIR_AVM,20.33,1016.5
I585812,C125378,Male,45,Clothing,2,600.16,Credit_Card,27/06/2021,KANYON,60.02,1200.32
I109618,C241400,Male,63,Clothing,4,1200.32,Credit_Card,5/5/2022,METROCITY,120.03,4801.28
I318079,C528499,Male,26,Cosmetics,1,40.66,Credit_Card,29/10/2021,METROCITY,4.07,40.66
I175929,C194930,Female,24,Toys,5,179.2,Debit_Card,23/03/2021,METROCITY,17.92,896.0
I116583,C291000,Male,29,Clothing,3,900.24,Cash,19/03/2022,METROCITY,90.02,2700.7200000000003
I828561,C128089,Male,62,Clothing,2,600.16,Credit_Card,8/1/2023,MALL_OF_ISTANBUL,60.02,1200.32
I139761,C562738,Female,45,Cosmetics,3,121.98,Cash,26/09/2021,METROPOL_AVM,12.2,365.94
I329186,C518841,Female,30,Toys,1,35.84,Cash,15/07/2022,METROPOL_AVM,3.58,35.84
I170391,C186722,Female,45,Food & Beverage,4,20.92,Cash,10/4/2021,MALL_OF_ISTANBUL,2.09,83.68
I137391,C243436,Male,39,Shoes,5,3000.85,Debit_Card,18/09/2022,METROCITY,300.09,15004.25
I135849,C732939,Male,25,Clothing,1,300.08,Cash,25/07/2022,KANYON,30.01,300.08
I154928,C335673,Male,43,Clothing,3,900.24,Cash,7/3/2021,ZORLU_CENTER,90.02,2700.7200000000003
I653304,C159219,Female,49,Clothing,1,300.08,Credit_Card,28/01/2023,METROPOL_AVM,30.01,300.08
I134914,C939128,Female,49,Clothing,1,300.08,Cash,24/01/2021,MALL_OF_ISTANBUL,30.01,300.08
I317565,C199429,Female,19,Souvenir,3,35.19,Cash,2/10/2022,KANYON,3.52,105.57
I157715,C130401,Female,47,Clothing,3,900.24,Cash,26/03/2021,METROCITY,90.02,2700.7200000000003
I785947,C317876,Female,55,Food & Beverage,5,26.15,Credit_Card,9/6/2022,MALL_OF_ISTANBUL,2.62,130.75
I117475,C256907,Female,68,Toys,2,71.68,Cash,14/01/2023,FORUM_ISTANBUL,7.17,143.36
I242324,C128093,Male,39,Clothing,2,600.16,Cash,29/01/2022,VIAPORT_OUTLET,60.02,1200.32
I248743,C321945,Male,54,Toys,4,143.36,Credit_Card,13/11/2021,FORUM_ISTANBUL,14.34,573.44
I179039,C295472,Female,59,Technology,3,3150,Cash,3/4/2022,MALL_OF_ISTANBUL,315.0,9450.0
I149888,C310484,Male,26,Books,4,60.6,Debit_Card,1/2/2022,ISTINYE_PARK,6.06,242.4
I216418,C781733,Female,64,Food & Beverage,3,15.69,Credit_Card,3/2/2023,KANYON,1.57,47.07
I669100,C135342,Female,40,Food & Beverage,3,15.69,Cash,23/05/2021,VIAPORT_OUTLET,1.57,47.07
I301237,C252629,Female,37,Food & Beverage,3,15.69,Credit_Card,3/1/2021,MALL_OF_ISTANBUL,1.57,47.07
I192809,C364568,Female,65,Cosmetics,3,121.98,Debit_Card,17/11/2021,MALL_OF_ISTANBUL,12.2,365.94
I468801,C253899,Male,24,Clothing,3,900.24,Credit_Card,29/12/2022,CEVAHIR_AVM,90.02,2700.7200000000003
I127127,C307010,Male,43,Technology,4,4200,Debit_Card,15/01/2021,MALL_OF_ISTANBUL,420.0,16800.0
I204774,C223829,Male,55,Shoes,5,3000.85,Credit_Card,2/6/2021,METROPOL_AVM,300.09,15004.25
I840901,C170321,Female,20,Souvenir,1,11.73,Cash,15/07/2022,KANYON,1.17,11.73
I196942,C588234,Male,24,Toys,2,71.68,Cash,7/7/2021,FORUM_ISTANBUL,7.17,143.36
I594209,C243525,Male,51,Toys,2,71.68,Cash,10/2/2023,METROCITY,7.17,143.36
I253253,C207000,Male,41,Clothing,3,900.24,Cash,12/6/2021,KANYON,90.02,2700.7200000000003
I540109,C287106,Female,61,Food & Beverage,1,5.23,Credit_Card,12/7/2022,ISTINYE_PARK,0.52,5.23
I239410,C326503,Male,28,Clothing,3,900.24,Credit_Card,5/8/2022,KANYON,90.02,2700.7200000000003
I121220,C233160,Female,69,Cosmetics,1,40.66,Credit_Card,24/10/2022,ZORLU_CENTER,4.07,40.66
I236421,C230514,Male,54,Toys,2,71.68,Credit_Card,30/07/2022,CEVAHIR_AVM,7.17,143.36
I953071,C145284,Female,22,Food & Beverage,1,5.23,Cash,3/5/2022,METROCITY,0.52,5.23
I269469,C307805,Female,61,Cosmetics,1,40.66,Cash,28/05/2021,KANYON,4.07,40.66
I327386,C146979,Female,25,Shoes,2,1200.34,Cash,28/05/2021,KANYON,120.03,2400.68
I130543,C126099,Female,36,Cosmetics,4,162.64,Cash,3/1/2023,MALL_OF_ISTANBUL,16.26,650.56
I134783,C323975,Female,48,Clothing,5,1500.4,Debit_Card,4/4/2021,MALL_OF_ISTANBUL,150.04,7502.0
I257956,C282320,Male,26,Cosmetics,2,81.32,Cash,28/12/2021,VIAPORT_OUTLET,8.13,162.64
I215587,C644716,Female,34,Clothing,3,900.24,Debit_Card,17/02/2021,MALL_OF_ISTANBUL,90.02,2700.7200000000003
I175836,C308815,Female,21,Food & Beverage,4,20.92,Credit_Card,21/11/2022,MALL_OF_ISTANBUL,2.09,83.68
I759389,C144150,Female,57,Clothing,2,600.16,Credit_Card,14/12/2021,MALL_OF_ISTANBUL,60.02,1200.32
I211157,C153413,Female,18,Souvenir,3,35.19,Cash,24/06/2022,METROCITY,3.52,105.57
I451118,C256527,Male,20,Cosmetics,5,203.3,Credit_Card,21/05/2022,FORUM_ISTANBUL,20.33,1016.5
I187027,C113065,Female,54,Clothing,1,300.08,Credit_Card,3/2/2023,MALL_OF_ISTANBUL,30.01,300.08
I273884,C214987,Male,26,Books,1,15.15,Debit_Card,19/11/2022,EMAAR_SQUARE_MALL,1.52,15.15
I111712,C681422,Female,60,Technology,3,3150,Cash,17/11/2021,MALL_OF_ISTANBUL,315.0,9450.0
I180414,C237388,Female,68,Clothing,1,300.08,Debit_Card,2/10/2021,METROPOL_AVM,30.01,300.08
